time,wind_speed_100m,wind_speed_10m,temperature_2m
2026-01-23 21:00:00,1.04,0.68,-8.2
2026-01-23 22:00:00,5.21,2.66,-8.0
2026-01-23 23:00:00,5.9,2.79,-8.5
2026-01-24 00:00:00,5.82,3.07,-9.2
2026-01-24 01:00:00,6.88,3.42,-9.6
2026-01-24 02:00:00,7.25,3.71,-9.5
2026-01-24 03:00:00,8.56,4.74,-8.4
2026-01-24 04:00:00,9.05,5.79,-6.4
2026-01-24 05:00:00,9.47,6.58,-5.0
2026-01-24 06:00:00,9.83,7.15,-3.7
2026-01-24 07:00:00,10.35,7.12,-3.2
2026-01-24 08:00:00,10.4,7.05,-2.3
2026-01-24 09:00:00,9.57,6.22,-1.8
2026-01-24 10:00:00,9.68,5.96,-2.1
2026-01-24 11:00:00,9.88,5.72,-3.0
2026-01-24 12:00:00,9.71,5.64,-4.4
2026-01-24 13:00:00,9.17,5.16,-5.5
2026-01-24 14:00:00,9.43,5.26,-5.9
2026-01-24 15:00:00,9.03,4.96,-5.9
2026-01-24 16:00:00,8.63,4.61,-5.9
2026-01-24 17:00:00,8.15,4.21,-6.0
2026-01-24 18:00:00,7.28,3.71,-6.1
2026-01-24 19:00:00,5.53,2.73,-6.3
2026-01-24 20:00:00,4.99,2.61,-6.2
2026-01-24 21:00:00,5.2,2.29,-5.8
2026-01-24 22:00:00,5.99,2.55,-5.7
2026-01-24 23:00:00,5.5,2.3,-5.6
2026-01-25 00:00:00,4.19,1.29,-6.6
2026-01-25 01:00:00,1.58,1.2,-6.4
2026-01-25 02:00:00,2.15,1.25,-7.5
2026-01-25 03:00:00,1.95,1.09,-6.9
2026-01-25 04:00:00,1.46,0.21,-4.0
2026-01-25 05:00:00,1.1,0.81,-1.5
2026-01-25 06:00:00,0.71,0.95,-0.3
2026-01-25 07:00:00,1.55,0.86,0.6
2026-01-25 08:00:00,2.31,1.3,1.7
2026-01-25 09:00:00,3.64,1.98,0.6
2026-01-25 10:00:00,2.4,1.17,-0.1
2026-01-25 11:00:00,1.61,0.5,-1.3
2026-01-25 12:00:00,2.18,0.87,-3.8
2026-01-25 13:00:00,2.5,2.11,-3.7
2026-01-25 14:00:00,1.08,0.96,-4.2
2026-01-25 15:00:00,3.62,1.64,-3.7
2026-01-25 16:00:00,5.88,2.64,-3.4
2026-01-25 17:00:00,6.35,3.07,-4.4
2026-01-25 18:00:00,5.49,2.45,-4.8
2026-01-25 19:00:00,6.06,2.64,-4.4
2026-01-25 20:00:00,5.32,2.06,-5.4
2026-01-25 21:00:00,5.22,2.1,-5.5
2026-01-25 22:00:00,6.04,2.56,-5.3
2026-01-25 23:00:00,6.66,2.84,-5.9
2026-01-26 00:00:00,6.44,2.9,-5.6
2026-01-26 01:00:00,6.98,3.1,-5.8
2026-01-26 02:00:00,5.82,2.36,-6.5
2026-01-26 03:00:00,6.46,2.6,-6.1
2026-01-26 04:00:00,6.37,2.78,-3.5
2026-01-26 05:00:00,6.35,3.02,-1.7
2026-01-26 06:00:00,7.69,5.14,-0.1
2026-01-26 07:00:00,7.54,4.63,0.9
2026-01-26 08:00:00,7.12,4.26,1.6
2026-01-26 09:00:00,6.73,3.87,1.7
2026-01-26 10:00:00,7.26,3.24,1.4
2026-01-26 11:00:00,7.12,3.31,0.2
2026-01-26 12:00:00,7.49,3.71,-1.4
2026-01-26 13:00:00,7.07,3.16,-2.8
2026-01-26 14:00:00,6.98,3.01,-3.7
2026-01-26 15:00:00,7.51,3.31,-4.0
2026-01-26 16:00:00,7.54,3.21,-4.2
2026-01-26 17:00:00,7.45,3.25,-4.2
2026-01-26 18:00:00,8.16,3.9,-4.4
2026-01-26 19:00:00,8.1,3.56,-4.3
2026-01-26 20:00:00,7.85,3.46,-4.3
2026-01-26 21:00:00,7.42,3.2,-4.6
2026-01-26 22:00:00,7.49,3.4,-5.0
2026-01-26 23:00:00,7.76,3.7,-5.2
2026-01-27 00:00:00,4.88,1.59,-5.9
2026-01-27 01:00:00,4.37,1.53,-4.8
2026-01-27 02:00:00,3.26,1.33,-5.3
2026-01-27 03:00:00,2.56,1.1,-3.9
2026-01-27 04:00:00,1.75,0.97,-2.7
2026-01-27 05:00:00,2.08,1.31,-0.8
2026-01-27 06:00:00,0.96,0.79,0.1
2026-01-27 07:00:00,1.07,0.57,1.8
2026-01-27 08:00:00,2.13,1.78,2.9
2026-01-27 09:00:00,2.69,2.17,3.5
2026-01-27 10:00:00,3.48,2.58,3.4
2026-01-27 11:00:00,4.41,2.16,0.9
2026-01-27 12:00:00,1.27,0.45,-0.4
2026-01-27 13:00:00,2.31,0.51,-0.6
2026-01-27 14:00:00,2.01,0.32,-0.9
2026-01-27 15:00:00,1.31,0.45,-0.7
2026-01-27 16:00:00,1.03,0.46,-0.6
2026-01-27 17:00:00,0.74,0.15,-0.8
2026-01-27 18:00:00,1.51,0.46,-1.3
2026-01-27 19:00:00,0.78,0.07,-3.0
2026-01-27 20:00:00,0.86,0.53,-3.1
2026-01-27 21:00:00,1.26,0.58,-2.3
2026-01-27 22:00:00,1.19,0.36,-2.3
2026-01-27 23:00:00,1.44,0.25,-2.1
2026-01-28 00:00:00,4.14,2.03,-1.6
2026-01-28 01:00:00,3.5,1.46,-2.3
2026-01-28 02:00:00,3.65,1.41,-3.0
2026-01-28 03:00:00,5.46,2.59,-1.8
2026-01-28 04:00:00,5.57,3.01,-0.1
2026-01-28 05:00:00,1.9,1.03,1.2
2026-01-28 06:00:00,0.8,0.59,1.5
2026-01-28 07:00:00,0.64,0.21,1.0
2026-01-28 08:00:00,2.09,1.17,2.0
2026-01-28 09:00:00,3.14,2.57,2.5
2026-01-28 10:00:00,4.59,3.37,1.2
2026-01-28 11:00:00,5.3,3.27,-0.6
2026-01-28 12:00:00,5.51,2.79,-1.9
2026-01-28 13:00:00,6.78,3.34,-1.9
2026-01-28 14:00:00,7.75,3.92,-2.5
2026-01-28 15:00:00,6.88,3.24,-2.6
2026-01-28 16:00:00,6.19,2.66,-2.7
2026-01-28 17:00:00,6.82,3.34,-3.2
2026-01-28 18:00:00,5.44,2.64,-4.3
2026-01-28 19:00:00,4.72,1.84,-5.0
2026-01-28 20:00:00,3.64,1.94,-5.5
2026-01-28 21:00:00,2.62,1.38,-5.7
2026-01-28 22:00:00,4.07,1.75,-5.6
2026-01-28 23:00:00,4.4,1.87,-5.6
2026-01-29 00:00:00,3.73,1.75,-5.4
2026-01-29 01:00:00,4.07,1.69,-5.6
2026-01-29 02:00:00,3.34,1.27,-5.9
2026-01-29 03:00:00,3.53,1.75,-4.9
2026-01-29 04:00:00,3.15,2.28,-3.2
2026-01-29 05:00:00,4.05,3.13,-1.7
2026-01-29 06:00:00,5.54,4.35,-0.6
2026-01-29 07:00:00,6.82,5.2,1.3
2026-01-29 08:00:00,7.25,5.47,2.1
2026-01-29 09:00:00,6.85,5.12,2.1
2026-01-29 10:00:00,6.52,4.74,1.6
2026-01-29 11:00:00,7.06,4.21,0.1
2026-01-29 12:00:00,7.03,3.23,-1.7
2026-01-29 13:00:00,7.02,3.47,-2.7
2026-01-29 14:00:00,7.2,3.42,-3.5
2026-01-29 15:00:00,8.3,4.27,-3.9
2026-01-29 16:00:00,8.88,4.76,-4.2
2026-01-29 17:00:00,8.62,4.57,-4.2
2026-01-29 18:00:00,8.35,4.39,-4.0
2026-01-29 19:00:00,7.48,3.93,-4.0
2026-01-29 20:00:00,7.3,3.72,-4.6
2026-01-29 21:00:00,7.34,3.86,-4.7
2026-01-29 22:00:00,7.56,4.13,-4.7
2026-01-29 23:00:00,7.94,4.34,-4.9
2026-01-30 00:00:00,7.28,4.05,-4.2
2026-01-30 01:00:00,8.55,4.75,-4.5
2026-01-30 02:00:00,8.81,4.93,-4.6
2026-01-30 03:00:00,8.65,5.0,-3.9
2026-01-30 04:00:00,9.58,5.22,-1.5
2026-01-30 05:00:00,9.28,6.31,0.7
2026-01-30 06:00:00,9.07,6.44,3.3
2026-01-30 07:00:00,9.6,7.03,4.1
2026-01-30 08:00:00,9.99,7.24,4.7
2026-01-30 09:00:00,9.97,7.05,4.8
2026-01-30 10:00:00,9.84,6.49,4.4
2026-01-30 11:00:00,9.17,5.47,2.8
2026-01-30 12:00:00,6.77,3.2,0.5
2026-01-30 13:00:00,7.29,3.29,-1.8
2026-01-30 14:00:00,7.29,3.2,-2.4
2026-01-30 15:00:00,7.4,3.4,-2.7
2026-01-30 16:00:00,7.83,3.65,-2.8
2026-01-30 17:00:00,7.93,3.73,-2.6
2026-01-30 18:00:00,7.0,3.15,-1.4
2026-01-30 19:00:00,7.34,3.35,-3.1
2026-01-30 20:00:00,7.74,3.46,-3.5
2026-01-30 21:00:00,8.12,3.66,-3.5
2026-01-30 22:00:00,8.4,3.82,-3.5
2026-01-30 23:00:00,8.55,4.03,-3.7
2026-01-31 00:00:00,8.57,4.18,-4.1
2026-01-31 01:00:00,8.81,4.46,-4.3
2026-01-31 02:00:00,9.32,4.82,-3.9
2026-01-31 03:00:00,9.1,5.01,-2.9
2026-01-31 04:00:00,9.13,5.17,0.3
2026-01-31 05:00:00,8.2,5.73,3.0
2026-01-31 06:00:00,8.92,6.56,4.7
2026-01-31 07:00:00,9.74,7.07,5.9
2026-01-31 08:00:00,9.35,6.74,6.7
2026-01-31 09:00:00,8.55,6.04,6.6
2026-01-31 10:00:00,8.29,5.32,5.8
2026-01-31 11:00:00,8.61,4.77,3.7
2026-01-31 12:00:00,7.45,3.45,1.9
2026-01-31 13:00:00,7.25,3.2,0.9
2026-01-31 14:00:00,6.28,2.41,0.4
2026-01-31 15:00:00,4.76,1.57,0.2
2026-01-31 16:00:00,3.07,0.83,0.3
2026-01-31 17:00:00,1.78,0.47,0.9
2026-01-31 18:00:00,1.59,1.06,-0.5
2026-01-31 19:00:00,2.11,1.01,-1.6
2026-01-31 20:00:00,0.9,0.15,-1.4
2026-01-31 21:00:00,1.35,0.3,-1.8
2026-01-31 22:00:00,2.26,0.46,-1.9
2026-01-31 23:00:00,2.12,0.34,-1.6
