issue_date,issue_time_utc,target_time_utc,target_time_local,lead_hours,lead_day,turbine,p10,p50,p90,wind_speed_100m,wind_direction_100m,wind_speed_10m,wind_gusts_10m,temperature_2m,surface_pressure,weather_source,model_version,previous_p50,revision
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T03:00:00+00:00,2026-02-28T08:00:00+05:00,9,1,t1,0.2979,0.6815,0.9778,7.29,237.0,5.23,14.6,-6.9,957.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.5581,0.1234
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T04:00:00+00:00,2026-02-28T09:00:00+05:00,10,1,t1,0.3241,0.7065,0.9796,7.79,242.0,5.62,15.1,-7.0,957.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.6096,0.0969
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T05:00:00+00:00,2026-02-28T10:00:00+05:00,11,1,t1,0.3051,0.6974,0.9779,7.64,246.0,5.55,15.2,-6.7,958.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.6399,0.0575
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T06:00:00+00:00,2026-02-28T11:00:00+05:00,12,1,t1,0.2713,0.6313,0.9654,7.28,247.0,5.39,14.8,-7.1,958.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.5751,0.0562
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T07:00:00+00:00,2026-02-28T12:00:00+05:00,13,1,t1,0.2989,0.6341,0.964,7.76,248.0,5.62,14.7,-6.9,958.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.5598,0.0743
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T08:00:00+00:00,2026-02-28T13:00:00+05:00,14,1,t1,0.3105,0.6887,0.9784,7.83,243.0,5.73,14.7,-7.2,958.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.5945,0.0942
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T09:00:00+00:00,2026-02-28T14:00:00+05:00,15,1,t1,0.299,0.6701,0.9705,7.45,244.0,5.42,14.5,-6.9,958.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.6563,0.0138
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T10:00:00+00:00,2026-02-28T15:00:00+05:00,16,1,t1,0.2878,0.6809,0.9551,7.27,238.0,5.37,14.1,-7.1,959.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.6558,0.0251
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T11:00:00+00:00,2026-02-28T16:00:00+05:00,17,1,t1,0.2677,0.6889,0.9384,6.91,229.0,4.85,13.4,-7.3,959.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.611,0.0779
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T12:00:00+00:00,2026-02-28T17:00:00+05:00,18,1,t1,0.2385,0.53,0.9343,6.65,227.0,4.35,10.9,-6.7,959.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.5158,0.0142
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T13:00:00+00:00,2026-02-28T18:00:00+05:00,19,1,t1,0.2033,0.4812,0.9225,6.43,231.0,3.89,9.7,-6.5,959.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.5129,-0.0317
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T14:00:00+00:00,2026-02-28T19:00:00+05:00,20,1,t1,0.2064,0.4328,0.8999,6.03,229.0,3.54,8.3,-6.7,959.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.5131,-0.0803
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T15:00:00+00:00,2026-02-28T20:00:00+05:00,21,1,t1,0.1853,0.4894,0.882,4.85,233.0,2.61,7.3,-6.8,959.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.3187,0.1707
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T16:00:00+00:00,2026-02-28T21:00:00+05:00,22,1,t1,0.01,0.3068,0.7617,4.25,243.0,2.47,6.5,-7.0,959.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.2913,0.0155
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T17:00:00+00:00,2026-02-28T22:00:00+05:00,23,1,t1,0.01,0.3129,0.7249,4.44,253.0,2.25,6.3,-7.9,959.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.27,0.0429
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T18:00:00+00:00,2026-02-28T23:00:00+05:00,24,1,t1,0.01,0.3091,0.716,3.54,257.0,1.78,6.3,-8.1,959.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.312,-0.0029
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T19:00:00+00:00,2026-03-01T00:00:00+05:00,25,2,t1,0.01,0.2649,0.3893,3.63,262.0,2.02,2.4,-7.8,960.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T20:00:00+00:00,2026-03-01T01:00:00+05:00,26,2,t1,0.01,0.305,0.3968,3.31,265.0,1.72,1.3,-8.0,960.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T21:00:00+00:00,2026-03-01T02:00:00+05:00,27,2,t1,0.01,0.2003,0.343,2.41,265.0,1.32,0.7,-8.4,959.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T22:00:00+00:00,2026-03-01T03:00:00+05:00,28,2,t1,0.01,0.2039,0.2831,2.47,263.0,1.01,1.0,-9.2,959.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-02-28T23:00:00+00:00,2026-03-01T04:00:00+05:00,29,2,t1,0.01,0.1556,0.3346,2.26,245.0,0.9,0.8,-9.3,959.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T00:00:00+00:00,2026-03-01T05:00:00+05:00,30,2,t1,0.01,0.1241,0.313,2.36,257.0,0.96,1.5,-8.0,959.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T01:00:00+00:00,2026-03-01T06:00:00+05:00,31,2,t1,0.01,0.1052,0.2321,2.54,260.0,1.05,1.5,-8.3,960.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T02:00:00+00:00,2026-03-01T07:00:00+05:00,32,2,t1,0.01,0.0706,0.17,2.6,259.0,1.06,0.7,-8.3,960.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T03:00:00+00:00,2026-03-01T08:00:00+05:00,33,2,t1,0.01,0.0421,0.1991,2.41,257.0,1.55,1.2,-7.4,960.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T04:00:00+00:00,2026-03-01T09:00:00+05:00,34,2,t1,0.01,0.0481,0.1913,2.38,260.0,1.83,1.2,-6.4,961.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T05:00:00+00:00,2026-03-01T10:00:00+05:00,35,2,t1,0.01,0.0381,0.1336,2.67,264.0,2.16,2.0,-5.4,961.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T06:00:00+00:00,2026-03-01T11:00:00+05:00,36,2,t1,0.01,0.0581,0.1171,2.04,287.0,1.68,4.9,-5.1,961.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T07:00:00+00:00,2026-03-01T12:00:00+05:00,37,2,t1,0.01,0.0647,0.1046,2.23,279.0,1.78,4.9,-3.9,961.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T08:00:00+00:00,2026-03-01T13:00:00+05:00,38,2,t1,0.01,0.0507,0.157,2.22,278.0,1.73,4.8,-3.2,960.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T09:00:00+00:00,2026-03-01T14:00:00+05:00,39,2,t1,0.01,0.0483,0.1572,2.1,282.0,1.61,4.5,-2.8,959.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T10:00:00+00:00,2026-03-01T15:00:00+05:00,40,2,t1,0.01,0.0472,0.1988,2.22,306.0,1.39,4.3,-3.2,959.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T11:00:00+00:00,2026-03-01T16:00:00+05:00,41,2,t1,0.01,0.0558,0.1884,2.65,317.0,1.32,4.0,-4.6,959.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T12:00:00+00:00,2026-03-01T17:00:00+05:00,42,2,t1,0.01,0.0491,0.1695,1.83,325.0,0.69,5.3,-6.3,959.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T13:00:00+00:00,2026-03-01T18:00:00+05:00,43,2,t1,0.01,0.0477,0.1344,1.25,5.0,0.21,3.2,-7.7,958.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T14:00:00+00:00,2026-03-01T19:00:00+05:00,44,2,t1,0.01,0.0991,0.2244,3.15,43.0,0.76,2.0,-8.1,958.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T15:00:00+00:00,2026-03-01T20:00:00+05:00,45,2,t1,0.01,0.1101,0.347,5.04,53.0,1.82,1.5,-7.3,957.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T16:00:00+00:00,2026-03-01T21:00:00+05:00,46,2,t1,0.01,0.1657,0.5175,6.88,56.0,2.9,2.3,-6.0,957.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T17:00:00+00:00,2026-03-01T22:00:00+05:00,47,2,t1,0.1548,0.5072,0.884,8.19,65.0,4.13,3.5,-4.7,956.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-27,2026-02-27T18:00:00+00:00,2026-03-01T18:00:00+00:00,2026-03-01T23:00:00+05:00,48,2,t1,0.5865,0.8491,0.9944,8.67,67.0,4.63,9.7,-5.0,956.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T19:00:00+00:00,2026-02-01T00:00:00+05:00,1,1,t2,0.0084,0.0362,0.1246,0.21,225.0,0.05,4.0,0.3,952.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T20:00:00+00:00,2026-02-01T01:00:00+05:00,2,1,t2,0.0083,0.0217,0.0285,0.42,315.0,0.25,3.2,-1.0,953.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T21:00:00+00:00,2026-02-01T02:00:00+05:00,3,1,t2,0.0082,0.0276,0.0721,0.4,277.0,0.4,2.0,-1.2,953.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T22:00:00+00:00,2026-02-01T03:00:00+05:00,4,1,t2,0.0081,0.0333,0.0946,0.96,276.0,0.59,1.1,-1.4,953.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-01-31T23:00:00+00:00,2026-02-01T04:00:00+05:00,5,1,t2,0.0088,0.121,0.3414,0.8,266.0,0.38,0.9,-1.9,953.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T00:00:00+00:00,2026-02-01T05:00:00+05:00,6,1,t2,0.0088,0.0731,0.3391,1.49,48.0,0.7,1.1,-1.2,953.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T01:00:00+00:00,2026-02-01T06:00:00+05:00,7,1,t2,0.0062,0.0849,0.452,2.12,45.0,1.05,1.4,-1.7,953.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T02:00:00+00:00,2026-02-01T07:00:00+05:00,8,1,t2,0.0093,0.0479,0.487,3.33,47.0,1.35,1.3,-1.9,954.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T03:00:00+00:00,2026-02-01T08:00:00+05:00,9,1,t2,0.0073,0.1197,0.4911,5.05,64.0,2.57,3.3,-1.1,955.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T04:00:00+00:00,2026-02-01T09:00:00+05:00,10,1,t2,0.0,0.1583,0.7746,4.83,64.0,3.27,5.1,1.2,955.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T05:00:00+00:00,2026-02-01T10:00:00+05:00,11,1,t2,0.0113,0.201,0.7931,4.53,56.0,3.01,6.8,2.5,955.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T06:00:00+00:00,2026-02-01T11:00:00+05:00,12,1,t2,0.0082,0.2544,0.7105,3.59,55.0,2.87,6.8,3.6,955.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T07:00:00+00:00,2026-02-01T12:00:00+05:00,13,1,t2,0.0083,0.2166,0.7148,3.86,48.0,3.05,6.8,4.7,955.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T08:00:00+00:00,2026-02-01T13:00:00+05:00,14,1,t2,0.0104,0.2251,0.6831,4.12,51.0,3.22,5.8,5.2,954.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T09:00:00+00:00,2026-02-01T14:00:00+05:00,15,1,t2,0.0141,0.2276,0.647,4.25,53.0,3.26,5.3,5.7,955.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T10:00:00+00:00,2026-02-01T15:00:00+05:00,16,1,t2,0.0156,0.2175,0.6478,4.31,55.0,3.01,4.9,5.3,955.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T11:00:00+00:00,2026-02-01T16:00:00+05:00,17,1,t2,0.0216,0.2883,0.6788,5.69,61.0,2.97,5.1,3.5,954.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T12:00:00+00:00,2026-02-01T17:00:00+05:00,18,1,t2,0.0149,0.2324,0.5426,5.12,71.0,2.14,3.0,0.2,954.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T13:00:00+00:00,2026-02-01T18:00:00+05:00,19,1,t2,0.0209,0.2103,0.507,5.64,69.0,2.26,2.9,0.7,954.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T14:00:00+00:00,2026-02-01T19:00:00+05:00,20,1,t2,0.0264,0.2952,0.5792,5.6,70.0,2.21,2.9,0.5,954.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T15:00:00+00:00,2026-02-01T20:00:00+05:00,21,1,t2,0.0328,0.2525,0.5847,5.77,68.0,2.25,2.9,0.3,954.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T16:00:00+00:00,2026-02-01T21:00:00+05:00,22,1,t2,0.0257,0.2148,0.5769,5.87,70.0,2.4,3.2,-0.1,954.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T17:00:00+00:00,2026-02-01T22:00:00+05:00,23,1,t2,0.0321,0.2117,0.584,5.74,70.0,2.37,3.3,-0.5,954.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-01-31,2026-01-31T18:00:00+00:00,2026-02-01T18:00:00+00:00,2026-02-01T23:00:00+05:00,24,1,t2,0.0278,0.2295,0.6029,5.5,71.0,2.29,3.2,-0.3,954.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,,
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T19:00:00+00:00,2026-02-02T00:00:00+05:00,1,1,t2,0.027,0.2681,0.6641,6.33,65.0,2.7,3.0,-0.6,954.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1846,0.0835
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T20:00:00+00:00,2026-02-02T01:00:00+05:00,2,1,t2,0.0613,0.297,0.7106,6.65,66.0,2.8,3.1,-0.8,954.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.2398,0.0572
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T21:00:00+00:00,2026-02-02T02:00:00+05:00,3,1,t2,0.0547,0.3069,0.7801,6.64,65.0,2.75,3.7,-1.1,954.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.2593,0.0476
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T22:00:00+00:00,2026-02-02T03:00:00+05:00,4,1,t2,0.1459,0.4026,0.8786,6.4,65.0,2.66,4.7,-1.4,954.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.3136,0.089
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-01T23:00:00+00:00,2026-02-02T04:00:00+05:00,5,1,t2,0.1968,0.4867,0.9179,6.42,66.0,2.75,5.3,-1.8,954.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.3811,0.1056
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-02T05:00:00+05:00,6,1,t2,0.1802,0.4794,0.9447,6.84,65.0,3.2,6.4,-2.0,954.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.3721,0.1073
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T01:00:00+00:00,2026-02-02T06:00:00+05:00,7,1,t2,0.1927,0.4808,0.9381,6.8,63.0,3.15,6.9,-2.3,954.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.4443,0.0365
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T02:00:00+00:00,2026-02-02T07:00:00+05:00,8,1,t2,0.2005,0.3969,0.9293,6.57,63.0,2.95,7.1,-2.7,954.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.4057,-0.0088
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T03:00:00+00:00,2026-02-02T08:00:00+05:00,9,1,t2,0.1612,0.4414,0.9445,6.46,64.0,3.35,7.3,-1.7,955.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.4393,0.0021
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T04:00:00+00:00,2026-02-02T09:00:00+05:00,10,1,t2,0.2389,0.5714,0.9503,7.8,63.0,3.7,9.3,1.7,955.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.5282,0.0432
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T05:00:00+00:00,2026-02-02T10:00:00+05:00,11,1,t2,0.3208,0.7017,0.9632,6.77,56.0,4.64,11.9,4.1,955.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.6827,0.019
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T06:00:00+00:00,2026-02-02T11:00:00+05:00,12,1,t2,0.3939,0.7161,0.9594,7.25,53.0,5.24,13.7,5.7,955.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.7149,0.0012
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T07:00:00+00:00,2026-02-02T12:00:00+05:00,13,1,t2,0.5121,0.8103,0.9702,7.66,54.0,5.6,14.7,6.9,954.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.7804,0.0299
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T08:00:00+00:00,2026-02-02T13:00:00+05:00,14,1,t2,0.5428,0.8209,0.9712,8.06,54.0,5.85,15.4,7.8,953.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.8523,-0.0314
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T09:00:00+00:00,2026-02-02T14:00:00+05:00,15,1,t2,0.5136,0.8335,0.9718,8.28,53.0,5.88,15.4,8.0,953.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.8868,-0.0533
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T10:00:00+00:00,2026-02-02T15:00:00+05:00,16,1,t2,0.4791,0.8634,0.9723,7.84,52.0,4.95,15.0,7.2,953.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.8632,0.0002
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T11:00:00+00:00,2026-02-02T16:00:00+05:00,17,1,t2,0.4421,0.8055,0.9829,7.62,60.0,3.88,13.7,5.3,953.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.723,0.0825
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T12:00:00+00:00,2026-02-02T17:00:00+05:00,18,1,t2,0.1685,0.7424,0.9403,5.44,62.0,2.01,10.4,1.7,952.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.7341,0.0083
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T13:00:00+00:00,2026-02-02T18:00:00+05:00,19,1,t2,0.0349,0.4265,0.6639,3.91,69.0,1.5,3.5,0.6,953.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.6037,-0.1772
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T14:00:00+00:00,2026-02-02T19:00:00+05:00,20,1,t2,0.0236,0.272,0.4298,3.07,66.0,1.05,3.6,0.0,953.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.2984,-0.0264
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T15:00:00+00:00,2026-02-02T20:00:00+05:00,21,1,t2,0.0182,0.1443,0.3074,3.11,66.0,1.25,2.9,-0.4,953.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1758,-0.0315
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T16:00:00+00:00,2026-02-02T21:00:00+05:00,22,1,t2,0.013,0.133,0.2835,3.69,63.0,1.39,2.6,-1.1,952.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.173,-0.04
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T17:00:00+00:00,2026-02-02T22:00:00+05:00,23,1,t2,0.0113,0.1552,0.3288,3.67,70.0,1.46,2.8,-1.1,952.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1976,-0.0424
2026-02-01,2026-02-01T18:00:00+00:00,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,24,1,t2,0.0181,0.167,0.3675,3.97,76.0,1.74,3.2,-0.8,952.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1692,-0.0022
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T19:00:00+00:00,2026-02-03T00:00:00+05:00,1,1,t2,0.0186,0.2255,0.4575,5.19,71.0,2.17,3.6,-0.8,951.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.2388,-0.0133
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T20:00:00+00:00,2026-02-03T01:00:00+05:00,2,1,t2,0.0548,0.3464,0.6658,6.05,67.0,2.52,4.2,-0.8,951.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.348,-0.0016
